Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol
2013-06-07,436.5,443.24,432.77,441.811,13.717220614468,14447700.0,0.0,1.0,AAPL
2013-06-06,445.47,447.0,434.05,438.46,13.6131797321018,14890500.0,0.0,1.0,AAPL
2013-06-05,445.65,450.72,443.71,445.11,13.8196470158186,10378200.0,0.0,1.0,AAPL
2013-06-04,453.22,454.43,447.39,449.31,13.9500474055345,10454600.0,0.0,1.0,AAPL
2013-06-03,450.73,452.36,442.48,450.72,13.9938246792249,13298300.0,0.0,1.0,AAPL
2013-05-31,452.5,457.1,449.5,449.735,13.9632426830653,13725100.0,0.0,1.0,AAPL
2013-05-30,445.65,454.5,444.51,451.58,14.0205257114048,12625700.0,0.0,1.0,AAPL
2013-05-29,440.0,447.5,439.4,444.95,13.8146793819247,11806300.0,0.0,1.0,AAPL
2013-05-28,449.9,451.11,440.85,441.439,13.7056708656646,13790900.0,0.0,1.0,AAPL
2013-05-24,440.85,445.66,440.36,445.15,13.8208889242921,9863100.0,0.0,1.0,AAPL
2013-05-23,435.95,446.16,435.79,442.14,13.7274353116624,12607900.0,0.0,1.0,AAPL
2013-05-22,444.05,448.3499,438.22,441.354,13.7030318101584,15822800.0,0.0,1.0,AAPL
2013-05-21,438.15,445.48,434.2,439.66,13.6504369863064,16286500.0,0.0,1.0,AAPL
2013-05-20,431.91,445.8,430.1,442.93,13.7519630040137,16127800.0,0.0,1.0,AAPL
2013-05-17,439.05,440.09,431.01,433.26,13.4517316305488,15282300.0,0.0,1.0,AAPL
2013-05-16,423.24,437.85,418.9,434.578,13.4926525147501,21543000.0,0.0,1.0,AAPL
2013-05-15,439.16,441.0,422.36,428.85,13.3148112213471,26486200.0,0.0,1.0,AAPL
2013-05-14,453.85,455.2,442.15,443.86,13.7808373760222,15968500.0,0.0,1.0,AAPL
2013-05-13,451.51,457.9,451.5,454.74,14.1186364808101,11319600.0,0.0,1.0,AAPL
2013-05-10,457.97,459.71,450.48,452.97,14.0636820308584,11959000.0,0.0,1.0,AAPL
2013-05-09,459.81,463.0,455.58,456.77,14.1816633358394,14231700.0,3.05,1.0,AAPL
2013-05-08,459.04,465.37,455.81,463.84,14.3056472569609,16878500.0,0.0,1.0,AAPL
2013-05-07,464.97,465.75,453.7,458.658,14.1458251974456,17276900.0,0.0,1.0,AAPL
2013-05-06,455.71,462.2,454.31,460.71,14.2091125124061,17737200.0,0.0,1.0,AAPL
2013-05-03,451.31,453.23,449.15,449.98,13.8781803050346,12903600.0,0.0,1.0,AAPL
2013-05-02,441.78,448.59,440.63,445.52,13.7406260044869,15065300.0,0.0,1.0,AAPL
2013-05-01,444.46,444.93,434.39,439.29,13.5484817685201,18103900.0,0.0,1.0,AAPL
2013-04-30,435.1,445.25,432.07,442.78,13.6561195507872,24697800.0,0.0,1.0,AAPL
2013-04-29,420.45,433.617,420.0,430.12,13.2656627245689,22868800.0,0.0,1.0,AAPL
2013-04-26,409.81,418.769,408.25,417.205,12.8673412466376,27289200.0,0.0,1.0,AAPL
2013-04-25,411.225,413.94,407.0,408.38,12.5951626138274,13744200.0,0.0,1.0,AAPL
2013-04-24,393.54,415.25,392.5,405.462,12.5051663248143,34630400.0,0.0,1.0,AAPL
2013-04-23,403.99,408.381,398.81,406.13,12.525768628125,23722800.0,0.0,1.0,AAPL
2013-04-22,392.64,402.2,391.275,398.67,12.2956890133076,15354300.0,0.0,1.0,AAPL
2013-04-19,387.97,399.6,385.1,390.53,12.0446369939223,21759800.0,0.0,1.0,AAPL
2013-04-18,404.99,405.79,389.742,392.05,12.0915164864857,23796400.0,0.0,1.0,AAPL
2013-04-17,420.27,420.6,398.11,402.8,12.4230655292856,33752000.0,0.0,1.0,AAPL
2013-04-16,421.57,426.61,420.57,426.24,13.1459966514466,10920400.0,0.0,1.0,AAPL
2013-04-15,427.0,427.89,419.55,419.85,12.9489177320521,11340000.0,0.0,1.0,AAPL
2013-04-12,434.15,434.15,429.09,429.8,13.2557933577134,8521900.0,0.0,1.0,AAPL
2013-04-11,433.72,437.99,431.2,434.33,13.3955065822607,11727300.0,0.0,1.0,AAPL
2013-04-10,428.1,437.06,426.01,435.69,13.4374513913964,13426000.0,0.0,1.0,AAPL
2013-04-09,426.36,428.5,422.75,426.98,13.1688195622998,10950500.0,0.0,1.0,AAPL
2013-04-08,424.85,427.5,422.49,426.21,13.1450713983039,10743900.0,0.0,1.0,AAPL
2013-04-05,424.5,424.95,419.68,423.2,13.05223766632,13703400.0,0.0,1.0,AAPL
2013-04-04,433.76,435.0,425.25,427.72,13.191642473153,12801700.0,0.0,1.0,AAPL
2013-04-03,431.37,437.28,430.31,431.99,13.3233368371303,12972000.0,0.0,1.0,AAPL
2013-04-02,427.6,438.14,426.4,429.792,13.255546623542,18911400.0,0.0,1.0,AAPL
2013-04-01,441.9,443.698,427.74,428.91,13.2283441811467,13919000.0,0.0,1.0,AAPL
2013-03-28,449.82,451.819,441.62,442.66,13.6524185382164,15815700.0,0.0,1.0,AAPL
2013-03-27,456.46,456.8,450.7301,452.08,13.9429480250234,11829900.0,0.0,1.0,AAPL
2013-03-26,465.44,465.8399,460.53,461.136,14.2222511070324,10510500.0,0.0,1.0,AAPL
2013-03-25,464.69,469.95,461.78,463.58,14.2976283963908,17897700.0,0.0,1.0,AAPL
2013-03-22,454.58,462.1,453.11,461.91,14.246122638114,14110900.0,0.0,1.0,AAPL
2013-03-21,450.22,457.98,450.1,452.73,13.9629951764486,13687700.0,0.0,1.0,AAPL
2013-03-20,457.42,457.63,449.59,452.08,13.9429480250234,11023600.0,0.0,1.0,AAPL
2013-03-19,459.5,460.97,448.5,454.49,14.0172766941535,18813400.0,0.0,1.0,AAPL
2013-03-18,441.45,457.46,441.2,455.72,14.0552120730041,21649900.0,0.0,1.0,AAPL
2013-03-15,437.93,444.23,437.25,443.66,13.6832603096397,22998600.0,0.0,1.0,AAPL
2013-03-14,432.83,434.64,430.45,432.5,13.3390661405562,10852700.0,0.0,1.0,AAPL
2013-03-13,428.45,434.5,425.36,428.35,13.2110727891497,14483900.0,0.0,1.0,AAPL
2013-03-12,435.6,438.88,427.57,428.43,13.2135401308636,16639700.0,0.0,1.0,AAPL
2013-03-11,429.7499,439.01,425.14,437.87,13.504686453099,16937000.0,0.0,1.0,AAPL
2013-03-08,429.8,435.43,428.61,431.72,13.3150095588461,13981500.0,0.0,1.0,AAPL
2013-03-07,424.5,432.01,421.06,430.582,13.2799116229664,16731200.0,0.0,1.0,AAPL
2013-03-06,434.51,435.25,424.43,425.662,13.128170107564,16437500.0,0.0,1.0,AAPL
2013-03-05,421.48,435.19,420.75,431.144,13.2972446985063,22801200.0,0.0,1.0,AAPL
2013-03-04,427.8,428.1999,419.0,420.05,12.9550860863367,20812700.0,0.0,1.0,AAPL
2013-03-01,438.0,438.1799,429.98,430.47,13.276457344567,19730300.0,0.0,1.0,AAPL
2013-02-28,444.05,447.87,441.4,441.4,13.6135579062231,11518400.0,0.0,1.0,AAPL
2013-02-27,448.43,452.44,440.65,444.57,13.7113263216348,20976800.0,0.0,1.0,AAPL
2013-02-26,443.82,451.54,437.66,448.97,13.8470301158971,17910700.0,0.0,1.0,AAPL
2013-02-25,453.85,455.12,442.57,442.8,13.6567363862157,13306400.0,0.0,1.0,AAPL
2013-02-22,449.25,451.6,446.6,450.81,13.9037789753159,11809100.0,0.0,1.0,AAPL
2013-02-21,446.0,449.17,442.82,446.06,13.7572805610555,15970800.0,0.0,1.0,AAPL
2013-02-20,457.69,457.69,448.8,448.85,13.8433291033263,17010800.0,0.0,1.0,AAPL
2013-02-19,461.1,462.73,453.85,459.99,14.1869064369814,15563700.0,0.0,1.0,AAPL
2013-02-15,468.85,470.16,459.92,460.16,14.1921495381233,13990900.0,0.0,1.0,AAPL
2013-02-14,464.5199,471.64,464.02,466.59,14.3904621283748,12688400.0,0.0,1.0,AAPL
2013-02-13,467.21,473.64,463.22,467.01,14.4034156723726,16971700.0,0.0,1.0,AAPL
2013-02-12,479.51,482.38,467.744,467.9,14.4308648489393,21751900.0,0.0,1.0,AAPL
2013-02-11,476.5,484.94,473.25,479.93,14.801891359161,18481800.0,0.0,1.0,AAPL
2013-02-08,474.0,478.81,468.25,474.98,14.6492245906159,22612800.0,0.0,1.0,AAPL
2013-02-07,463.25,470.0,454.12,468.22,14.4407342157947,25163600.0,2.65,1.0,AAPL
2013-02-06,456.47,466.5,452.58,457.35,14.0261001839015,21203800.0,0.0,1.0,AAPL
2013-02-05,444.05,459.74,442.22,457.844,14.0412502735284,20476700.0,0.0,1.0,AAPL
2013-02-04,453.91,455.94,442.0,442.316,13.5650345008037,17039900.0,0.0,1.0,AAPL
2013-02-01,459.11,459.48,448.35,453.62,13.9117078067594,19267300.0,0.0,1.0,AAPL
2013-01-31,456.98,459.28,454.98,455.49,13.9690573363186,11404800.0,0.0,1.0,AAPL
2013-01-30,457.0,462.6,454.5,456.83,14.0101527211364,14898400.0,0.0,1.0,AAPL
2013-01-29,458.5,460.2,452.12,458.27,14.0543149257168,20398500.0,0.0,1.0,AAPL
2013-01-28,437.825,453.21,435.86,449.83,13.7954753377598,28054200.0,0.0,1.0,AAPL
2013-01-25,451.69,456.23,435.0,439.88,13.4903267713887,43143800.0,0.0,1.0,AAPL
2013-01-24,460.0,465.73,450.25,450.5,13.8160230301687,52173300.0,0.0,1.0,AAPL
2013-01-23,508.81,514.99,504.77,514.005,15.7636069203593,30768200.0,0.0,1.0,AAPL
2013-01-22,504.56,507.88,496.63,504.77,15.4803861152902,16483800.0,0.0,1.0,AAPL
2013-01-18,498.516,502.22,496.4,500.0,15.3340988126178,16890100.0,0.0,1.0,AAPL
2013-01-17,510.31,510.75,502.03,502.68,15.4162895822535,16202800.0,0.0,1.0,AAPL
2013-01-16,494.64,509.44,492.5,506.09,15.5208681361555,24671600.0,0.0,1.0,AAPL
2013-01-15,498.3,498.99,483.38,485.92,14.9022905900545,31313300.0,0.0,1.0,AAPL
2013-01-14,502.68,507.5,498.51,501.75,15.387768158462,26221700.0,0.0,1.0,AAPL
2013-01-11,521.0,525.32,519.02,520.3,15.9566632244101,12518100.0,0.0,1.0,AAPL
2013-01-10,528.55,528.72,515.52,523.51,16.0551081387871,21469500.0,0.0,1.0,AAPL
2013-01-09,522.5,525.0054,515.99,517.1,15.8585249920094,14557300.0,0.0,1.0,AAPL
2013-01-08,529.21,531.89,521.25,525.31,16.1103108945126,16382400.0,0.0,1.0,AAPL
2013-01-07,522.0,529.3,515.2,523.9,16.067068735861,17291300.0,0.0,1.0,AAPL
2013-01-04,536.965,538.6299,525.8286,527.0,16.1621401484992,21226200.0,0.0,1.0,AAPL
2013-01-03,547.88,549.67,541.0,542.0959,16.62510419303,12605900.0,0.0,1.0,AAPL
2013-01-02,553.82,555.0,541.63,549.03,16.8377605421831,20018500.0,0.0,1.0,AAPL
2012-12-31,510.53,535.4,509.0,532.1729,16.3207836679948,23553300.0,0.0,1.0,AAPL
2012-12-28,510.29,514.48,508.12,509.5892,15.6281822932857,12652800.0,0.0,1.0,AAPL
2012-12-27,513.54,516.25,504.66,515.06,15.7959618688539,16254300.0,0.0,1.0,AAPL
2012-12-26,519.0,519.46,511.12,512.9995,15.7327700476471,10801300.0,0.0,1.0,AAPL
2012-12-24,520.35,524.25,518.71,520.168,15.9526150223236,6276900.0,0.0,1.0,AAPL
2012-12-21,512.47,519.67,510.24,519.33,15.9269150727136,21295300.0,0.0,1.0,AAPL
2012-12-20,530.0,530.2,518.88,521.7302,16.0005248806537,17203200.0,0.0,1.0,AAPL
2012-12-19,531.47,533.7,525.5,526.31,16.1409790921378,16048900.0,0.0,1.0,AAPL
2012-12-18,525.0,534.9,520.25,533.9,16.3737507121133,22345900.0,0.0,1.0,AAPL
2012-12-17,508.93,520.0,501.23,518.83,15.911580973901,27057400.0,0.0,1.0,AAPL
2012-12-14,514.75,518.132,505.58,509.794,15.6344631401594,36056400.0,0.0,1.0,AAPL
2012-12-13,531.15,537.6399,525.8,529.69,16.2446376001111,22330700.0,0.0,1.0,AAPL
2012-12-12,547.77,548.0,536.2701,539.0,16.530158520002,17398000.0,0.0,1.0,AAPL
2012-12-11,539.77,549.56,537.37,541.388,16.6033941759311,21155200.0,0.0,1.0,AAPL
2012-12-10,525.0,538.51,521.58,529.8209,16.2486520671802,22517300.0,0.0,1.0,AAPL
2012-12-07,553.4,555.2,530.0,533.25,16.3538163836569,28108600.0,0.0,1.0,AAPL
2012-12-06,528.94,553.31,518.63,547.2445,16.7830024753233,42043300.0,0.0,1.0,AAPL
2012-12-05,568.91,569.25,538.77,538.7923,16.5237887353553,37308500.0,0.0,1.0,AAPL
2012-12-04,581.8,581.8,572.13,575.8454,17.6601405287829,19895300.0,0.0,1.0,AAPL
2012-12-03,593.65,594.59,585.5,586.19,17.9773907659369,13010000.0,0.0,1.0,AAPL
2012-11-30,586.79,588.4,582.68,585.28,17.9494827060979,13975700.0,0.0,1.0,AAPL
2012-11-29,590.215,594.25,585.25,589.36,18.0746089524089,18382100.0,0.0,1.0,AAPL
2012-11-28,577.27,585.8,572.26,582.94,17.8777191236549,18602300.0,0.0,1.0,AAPL
2012-11-27,589.55,590.42,580.1,584.78,17.9341486072853,19047500.0,0.0,1.0,AAPL
2012-11-26,575.9,590.0,573.71,589.53,18.0798225460052,22520700.0,0.0,1.0,AAPL
2012-11-23,567.17,572.0,562.6,571.5,17.5268749428222,9743800.0,0.0,1.0,AAPL
2012-11-21,564.25,567.37,556.6,561.7,17.2263266060949,13321500.0,0.0,1.0,AAPL
2012-11-20,571.91,571.95,554.58,560.9134,17.2022030018429,22955500.0,0.0,1.0,AAPL
2012-11-19,540.7097,567.5,539.88,565.73,17.3499194425246,29404200.0,0.0,1.0,AAPL
2012-11-16,525.2,530.0,505.7501,527.678,16.1829331864891,45246200.0,0.0,1.0,AAPL
2012-11-15,537.53,539.5,522.62,525.62,16.1198180357764,28211100.0,0.0,1.0,AAPL
2012-11-14,545.5,547.45,536.18,536.88,16.4651419410365,17041800.0,0.0,1.0,AAPL
2012-11-13,538.91,550.48,536.36,542.898,16.6497031543452,19033900.0,0.0,1.0,AAPL
2012-11-12,554.15,554.5,538.65,542.83,16.6476177169067,18421500.0,0.0,1.0,AAPL
2012-11-09,540.42,554.88,533.72,547.06,16.7773441928614,33211200.0,0.0,1.0,AAPL
2012-11-08,560.63,562.23,535.29,537.75,16.4918232729705,37719500.0,0.0,1.0,AAPL
2012-11-07,573.835,574.54,555.75,558.0019,17.112912544457,28344600.0,2.65,1.0,AAPL
2012-11-06,590.23,590.74,580.09,582.8495,17.790455218435,13389900.0,0.0,1.0,AAPL
2012-11-05,583.515,587.77,577.6,584.6211,17.844530190559,18897700.0,0.0,1.0,AAPL
2012-11-02,595.89,596.95,574.75,576.8,17.605804877577,21406200.0,0.0,1.0,AAPL
2012-11-01,598.22,603.0,594.17,596.5399,18.2083305844128,12903500.0,0.0,1.0,AAPL
2012-10-31,594.88,601.96,587.7,595.32,18.1710952838404,18214400.0,0.0,1.0,AAPL
2012-10-26,609.43,614.0,591.0,604.0,18.4360370077262,36372600.0,0.0,1.0,AAPL
2012-10-25,620.0,622.0,605.55,609.538,18.6050747112838,23440200.0,0.0,1.0,AAPL
2012-10-24,621.44,626.55,610.64,616.83,18.82765017794,19947400.0,0.0,1.0,AAPL
2012-10-23,631.0,633.9,611.7,613.3554,18.7215941279615,25255200.0,0.0,1.0,AAPL
2012-10-22,612.42,635.38,610.76,634.03,19.3526499072991,19526100.0,0.0,1.0,AAPL
2012-10-19,631.05,631.77,609.62,609.84,18.6142927297877,26574500.0,0.0,1.0,AAPL
2012-10-18,639.59,642.06,630.0,632.64,19.3102226035893,17022300.0,0.0,1.0,AAPL
2012-10-17,648.87,652.79,644.0,644.6136,19.6756956709994,13894200.0,0.0,1.0,AAPL
2012-10-16,635.34,650.3,631.0,649.7925,19.8337724790446,19634700.0,0.0,1.0,AAPL
2012-10-15,632.35,635.13,623.85,634.76,19.3749318725568,15446500.0,0.0,1.0,AAPL
2012-10-12,629.56,635.38,625.3,629.714,19.2209116031181,16429100.0,0.0,1.0,AAPL
2012-10-11,646.5,647.2,628.1,628.1,19.1716470936305,19502900.0,0.0,1.0,AAPL
2012-10-10,639.74,644.98,637.0,640.91,19.5626497990427,18227000.0,0.0,1.0,AAPL
2012-10-09,638.65,640.49,623.55,635.85,19.4082022042429,29949900.0,0.0,1.0,AAPL
2012-10-08,646.88,647.56,636.11,638.17,19.4790161212262,22785500.0,0.0,1.0,AAPL
2012-10-05,665.2,666.0,651.28,652.59,19.9191612431657,21214500.0,0.0,1.0,AAPL
2012-10-04,671.25,674.25,665.55,666.8,20.3528964846885,13240200.0,0.0,1.0,AAPL
2012-10-03,664.86,671.86,662.63,671.45,20.4948295510559,15152900.0,0.0,1.0,AAPL
2012-10-02,661.81,666.35,650.65,661.31,20.1853238966547,22428300.0,0.0,1.0,AAPL
2012-10-01,671.5,676.75,656.5,659.39,20.126719275703,19414100.0,0.0,1.0,AAPL
2012-09-28,678.75,681.11,666.75,667.105,20.3622060729126,19111100.0,0.0,1.0,AAPL
2012-09-27,664.29,682.17,660.35,681.32,20.7960939306358,21217500.0,0.0,1.0,AAPL
2012-09-26,668.74,672.69,661.2,665.18,20.3034488357605,20589400.0,0.0,1.0,AAPL
2012-09-25,688.26,692.78,673.0,673.54,20.5586231228211,18528200.0,0.0,1.0,AAPL
2012-09-24,686.86,695.12,683.0,690.79,21.0851490141841,22848800.0,0.0,1.0,AAPL
2012-09-21,702.41,705.07,699.3617,700.095,21.3691677631194,20413900.0,0.0,1.0,AAPL
2012-09-20,699.16,700.06,693.62,698.7,21.3265878432091,12020300.0,0.0,1.0,AAPL
2012-09-19,700.26,703.99,699.57,702.1,21.4303668594778,11674100.0,0.0,1.0,AAPL
2012-09-18,699.88,702.33,696.42,701.91,21.4245674438628,13339400.0,0.0,1.0,AAPL
2012-09-17,699.35,699.8,694.61,699.781,21.3595834657345,14215400.0,0.0,1.0,AAPL
2012-09-14,689.955,696.98,687.89,691.28,21.1001054018228,21445500.0,0.0,1.0,AAPL
2012-09-13,677.37,685.5,674.77,682.98,20.846762509167,21370000.0,0.0,1.0,AAPL
2012-09-12,666.85,669.9,656.0,669.79,20.4441609725248,25436900.0,0.0,1.0,AAPL
2012-09-11,665.11,670.1,656.5,660.59,20.1633471637978,17999400.0,0.0,1.0,AAPL
2012-09-10,680.45,683.29,662.1,662.74,20.2289721299677,17428500.0,0.0,1.0,AAPL
2012-09-07,678.05,682.48,675.77,680.44,20.7692334793663,11773800.0,0.0,1.0,AAPL
2012-09-06,673.17,678.29,670.8,676.27,20.6419515682368,13971300.0,0.0,1.0,AAPL
2012-09-05,675.57,676.35,669.6,670.23,20.4575911981595,12013400.0,0.0,1.0,AAPL
2012-09-04,665.76,675.14,664.5,674.97,20.6022713561341,13139000.0,0.0,1.0,AAPL
2012-08-31,667.25,668.6,657.25,665.24,20.3052802301652,12082900.0,0.0,1.0,AAPL
2012-08-30,670.64,671.554,662.853,663.868,20.2634023447768,10810700.0,0.0,1.0,AAPL
2012-08-29,675.25,677.67,672.6,673.466,20.5563644030552,7243100.0,0.0,1.0,AAPL
2012-08-28,674.9773,676.1,670.673,674.8,20.5970824053206,9550600.0,0.0,1.0,AAPL
2012-08-27,679.99,680.87,673.54,675.68,20.6239428565902,15250300.0,0.0,1.0,AAPL
2012-08-24,659.51,669.48,655.55,663.222,20.2436843316858,15619300.0,0.0,1.0,AAPL
2012-08-23,666.11,669.9,661.15,662.63,20.225614573559,15004600.0,0.0,1.0,AAPL
2012-08-22,654.42,669.0,648.11,668.87,20.4160795916521,20190100.0,0.0,1.0,AAPL
2012-08-21,670.82,674.88,650.33,656.062,20.02513793272,29025700.0,0.0,1.0,AAPL
2012-08-20,650.01,665.15,649.9,665.15,20.3025331385581,21906600.0,0.0,1.0,AAPL
2012-08-17,640.0,648.19,638.81,648.11,19.7824171276117,15812900.0,0.0,1.0,AAPL
2012-08-16,631.21,636.76,630.5,636.34,19.4231585918816,9090500.0,0.0,1.0,AAPL
2012-08-15,631.3,634.0,627.75,630.83,19.2549755390463,9190800.0,0.0,1.0,AAPL
2012-08-14,631.87,638.61,630.21,631.69,19.2812255255142,12148900.0,0.0,1.0,AAPL
2012-08-13,623.39,630.0,623.25,630.0,19.2296412497807,9958300.0,0.0,1.0,AAPL
2012-08-10,618.71,621.76,618.7,621.7,18.9762983571248,6962100.0,0.0,1.0,AAPL
2012-08-09,617.85,621.73,617.8,620.73,18.9466908142482,7915800.0,2.65,1.0,AAPL
2012-08-08,619.39,623.88,617.1,619.86,18.8397057462862,8739500.0,0.0,1.0,AAPL
2012-08-07,622.77,625.0,618.04,620.914,18.8717404797043,10373100.0,0.0,1.0,AAPL
2012-08-06,617.29,624.868,615.26,622.55,18.9214642215185,10789400.0,0.0,1.0,AAPL
2012-08-03,613.63,617.98,611.56,615.7,18.7132688477856,12318600.0,0.0,1.0,AAPL
2012-08-02,602.84,610.69,600.25,607.79,18.4728563797233,11862800.0,0.0,1.0,AAPL
2012-08-01,615.905,616.4,603.0,606.81,18.4430707642111,13732200.0,0.0,1.0,AAPL
2012-07-31,603.23,611.7,602.72,610.76,18.5631250308162,16511700.0,0.0,1.0,AAPL
2012-07-30,590.92,599.44,587.82,595.03,18.085035508361,13540800.0,0.0,1.0,AAPL
2012-07-27,575.01,585.83,571.59,585.16,17.7850518092744,14426300.0,0.0,1.0,AAPL
2012-07-26,579.76,580.4,570.36,574.88,17.472606781249,14522600.0,0.0,1.0,AAPL
2012-07-25,574.46,580.8,570.0,574.97,17.4753421949185,31332600.0,0.0,1.0,AAPL
2012-07-24,607.38,609.68,598.51,600.92,18.2640531362861,20183300.0,0.0,1.0,AAPL
2012-07-23,594.4,605.9,587.71,603.83,18.352498178266,17427700.0,0.0,1.0,AAPL
2012-07-20,613.03,614.44,603.7,604.3,18.3667831163178,14195400.0,0.0,1.0,AAPL
2012-07-19,611.28,615.35,606.0,614.32,18.6713258381869,15602200.0,0.0,1.0,AAPL
2012-07-18,606.59,608.34,603.56,606.26,18.4263543473421,9025000.0,0.0,1.0,AAPL
2012-07-17,610.79,611.5,603.15,606.94,18.4470219172893,10486600.0,0.0,1.0,AAPL
2012-07-16,605.12,611.62,605.02,606.91,18.4461101127328,10759300.0,0.0,1.0,AAPL
2012-07-13,602.95,607.19,600.0,604.97,18.3871467514128,11122400.0,0.0,1.0,AAPL
2012-07-12,600.24,603.47,592.68,598.9,18.2026582961488,15287200.0,0.0,1.0,AAPL
2012-07-11,606.12,607.66,597.22,604.43,18.3707342693959,16761500.0,0.0,1.0,AAPL
2012-07-10,617.97,619.87,605.31,608.21,18.4856216435142,18284200.0,0.0,1.0,AAPL
2012-07-09,605.3,613.9,604.11,613.89,18.6582566395438,13550200.0,0.0,1.0,AAPL
2012-07-06,607.09,608.44,601.58,605.88,18.4148048229598,14961800.0,0.0,1.0,AAPL
2012-07-05,600.56,614.34,599.65,609.94,18.5382023729387,17299400.0,0.0,1.0,AAPL
2012-07-03,594.88,600.0,594.0,599.41,18.2181589736092,8632600.0,0.0,1.0,AAPL
2012-07-02,584.73,593.47,583.6,592.52,18.0087478604677,14289000.0,0.0,1.0,AAPL
2012-06-29,578.0,584.0,574.25,584.0,17.7497953664233,15053600.0,0.0,1.0,AAPL
2012-06-28,571.67,574.0,565.61,569.05,17.2954127624369,10101300.0,0.0,1.0,AAPL
2012-06-27,575.0,576.74,571.92,574.5,17.4610572568667,7249900.0,0.0,1.0,AAPL
2012-06-26,571.33,574.49,567.33,572.025,17.3858333809559,9876300.0,0.0,1.0,AAPL
2012-06-25,577.3,579.8,570.37,570.765,17.3475375895832,10870800.0,0.0,1.0,AAPL
2012-06-22,579.04,582.19,575.42,582.1,17.692047744512,10159700.0,0.0,1.0,AAPL
2012-06-21,585.44,588.22,577.44,577.67,17.557404605003,11655400.0,0.0,1.0,AAPL
2012-06-20,588.21,589.25,580.8,585.741,17.8027104241852,12819400.0,0.0,1.0,AAPL
2012-06-19,583.4,590.0,583.1,587.41,17.8534371510115,12907300.0,0.0,1.0,AAPL
2012-06-18,570.96,587.89,570.37,585.78,17.8038957701086,15729000.0,0.0,1.0,AAPL
2012-06-15,571.0,574.62,569.55,574.13,17.4498116673366,11973400.0,0.0,1.0,AAPL
2012-06-14,571.24,573.5,567.26,571.53,17.3707886057738,12341900.0,0.0,1.0,AAPL
2012-06-13,574.52,578.48,570.38,572.16,17.3899365014602,10485000.0,0.0,1.0,AAPL
2012-06-12,574.46,576.62,566.7,576.16,17.5115104423261,15549300.0,0.0,1.0,AAPL
2012-06-11,587.72,588.5,570.63,571.17,17.3598469510959,21116600.0,0.0,1.0,AAPL
2012-06-08,571.6,580.584,569.0,580.32,17.6379473408266,12411300.0,0.0,1.0,AAPL
2012-06-07,577.29,577.32,570.5,571.72,17.3765633679649,13563100.0,0.0,1.0,AAPL
2012-06-06,567.77,573.85,565.5,571.46,17.3686610618086,14337700.0,0.0,1.0,AAPL
2012-06-05,561.27,566.47,558.33,562.83,17.1063652843904,13864800.0,0.0,1.0,AAPL
2012-06-04,561.5,567.5,548.5,564.29,17.1507397728065,19892700.0,0.0,1.0,AAPL
2012-06-01,569.16,572.65,560.52,560.99,17.0504412715921,18606700.0,0.0,1.0,AAPL
2012-05-31,580.74,581.5,571.46,577.73,17.559228214116,17559800.0,0.0,1.0,AAPL
2012-05-30,569.2,579.99,566.56,579.17,17.6029948328277,18908200.0,0.0,1.0,AAPL
2012-05-29,570.9,574.0,565.31,572.27,17.393279784834,13589600.0,0.0,1.0,AAPL
2012-05-25,564.59,565.85,558.472,562.29,17.0899528023735,11732400.0,0.0,1.0,AAPL
2012-05-24,575.87,576.5,561.23,565.32,17.1820450625795,17722500.0,0.0,1.0,AAPL
2012-05-23,557.5,572.8,553.23,570.56,17.3413069251138,20889200.0,0.0,1.0,AAPL
2012-05-22,569.55,573.88,552.58,556.97,16.9282594610219,24816800.0,0.0,1.0,AAPL
2012-05-21,534.5,561.54,534.05,561.28,17.0592553823049,22539500.0,0.0,1.0,AAPL
2012-05-18,533.96,543.41,522.18,530.38,16.1200966891157,26153300.0,0.0,1.0,AAPL
2012-05-17,545.31,547.5,530.12,530.12,16.1121943829594,25615000.0,0.0,1.0,AAPL
2012-05-16,554.05,556.89,541.04,546.075,16.5971224395883,20032000.0,0.0,1.0,AAPL
2012-05-15,561.45,563.22,551.75,553.17,16.8127642171992,17012000.0,0.0,1.0,AAPL
2012-05-14,562.57,567.51,557.6,558.22,16.9662513175425,12593800.0,0.0,1.0,AAPL
2012-05-11,565.0,574.47,564.35,566.71,17.2242920070304,14269500.0,0.0,1.0,AAPL
2012-05-10,574.58,575.88,568.441,570.52,17.3400911857051,11900000.0,0.0,1.0,AAPL
2012-05-09,563.7,573.9778,560.85,569.18,17.2993639155151,17168000.0,0.0,1.0,AAPL
2012-05-08,569.58,571.5,558.73,568.18,17.2689704302986,17759000.0,0.0,1.0,AAPL
2012-05-07,561.5,572.77,561.23,569.48,17.30848196108,16432800.0,0.0,1.0,AAPL
2012-05-04,577.08,578.36,565.17,565.25,17.1799175186143,18928300.0,0.0,1.0,AAPL
2012-05-03,590.5,591.4,580.3,581.82,17.6835375686513,13948200.0,0.0,1.0,AAPL
2012-05-02,580.24,587.3999,578.86,585.98,17.8099744671519,15263900.0,0.0,1.0,AAPL
2012-05-01,584.9,596.76,581.23,582.13,17.6929595490685,21821400.0,0.0,1.0,AAPL
2012-04-30,597.8,598.4,583.0,583.98,17.7491874967189,18076600.0,0.0,1.0,AAPL
2012-04-27,605.07,606.18,600.5,603.0,18.3272715855364,14525800.0,0.0,1.0,AAPL
